"gene","CLIC_score"
"Ugt1a9",0.592760545093708
"Ugt1a8",0.0312776017242052
"Ugt1a7c",0.64741866203923
"Ugt1a6b",0.0540489508316477
"Ugt1a6a",0.412030527440219
"Ugt1a5",0.360640605591155
"Ugt1a2",0.411618945894044
"Dnajb3",0.406676758779096
"Ugt1a1",0.696002061509418
"Mroh2a",0.483281084469592
"Hjurp",-0.0863845345824114
"Trpm8",0.50978301304285
"Spp2",0.00794873651860142
"Gm29538",-0.0664220449366254
"Glrp1",0.073068227164075
"Gm19589",0.246699794362366
"Arl4c",0.184340159906835
"Platr5",0.250788180592508
"1700067G17Rik",0.56398631732577
"Sh3bp4",0.580095600329442
"C030007H22Rik",0.253868011957848
"Agap1",0.614034836091492
"4933400F21Rik",0.117492496765172
"Gbx2",0.315002279853196
"Asb18",0.404428961088164
"Iqca",0.10384718589318
"Ackr3",0.806572573993168
"Cops8",0.0458575467968642
"Col6a3",0.744517324046621
"Mlph",0.265887332141339
"Prlh",-0.189617739355247
"Rab17",0.0436736545470095
"Lrrfip1",0.500819779935524
"Rbm44",0.253320008376655
"Ramp1",0.753974531683624
"Ube2f",0.100553343320617
"Scly",0.37460499388561
"Espnl",0.388818113051978
"Klhl30",0.828161960935312
"Erfe",0.570772616455484
"Ilkap",0.583793323036943
"1700020N18Rik",0.0102707899410846
"Hes6",0.394071847972711
"Per2",0.745124185337908
"Traf3ip1",0.0341567758246126
"Asb1",-0.0606144565234766
"Twist2",0.769250594586829
"Hdac4",0.109644968671968
"Ndufa10",0.0908513582286312
"Olfr1416",0.295045694893332
"Olfr1415",0.645508039620227
"Olfr1414",-0.085116927543108
"Olfr1413",0.88570080255664
"Olfr1412",0.643365906381643
"Olfr1411",0.738514787864322
"Olfr1410",0.326630763744751
"Olfr12",0.225038451383751
"Cops9",-0.0505357798382376
"Otos",0.307302812970722
"Gm29483",0.405693456330158
"Gpc1",0.450361761614193
"Gm29480",0.621276137887669
"Ankmy1",0.240266333884772
"Dusp28",0.345349327665942
"5033417F24Rik",0.504324531368597
"Rnpepl1",-0.00910802757322646
"9430060I03Rik",0.203089109824359
"Capn10",0.210373405974575
"Gpr35",0.29315804376009
"Aqp12",0.475064003860151
"Kif1a",0.948351980132289
"Agxt",0.179275783708019
"Mab21l4",0.208360666098918
"Crocc2",0.229997445196363
"Sned1",0.69347059652923
"Mterf4",0.110614192580674
"Gm28535",0.12088229245368
"Pask",0.34678499792055
"Ppp1r7",0.801946070456433
"Ano7",0.367699596472629
"Hdlbp",-0.304033654325786
"Farp2",0.534124899678946
"Stk25",0.5440622798024
"Bok",0.680648155893143
"Thap4",0.480080144419397
"Atg4b",0.106920873235691
"Dtymk",0.283573835752797
"Ing5",0.152098580111802
"D2hgdh",-0.129296302054198
"Gal3st2",0.161676485788826
"Gal3st2b",0.0236706326283887
"Gal3st2c",-0.0991063206156367
"Neu4",0.862289564610836
"Pdcd1",-0.0030861145235703
"4930440C22Rik",0.0218668699402976
"Fam174a",0.598744059239491
"St8sia4",0.842019405293929
"4930598F16Rik",-0.0298969137631732
"1700063A18Rik",0.131938403953153
"4930533P14Rik",0.154523219679249
"Slco4c1",0.902942933162534
"Panct2",0.848031789780878
"Slco6c1",-0.0606746862368981
"Ppip5k2",0.600854104817714
"Gin1",0.476801905237757
"Pam",0.678742115241734
"B230216N24Rik",0.679450388221546
"1810006J02Rik",0.419545009683389
"Gm29461",0.278363351845378
"Slco6d1",0.119725046692001
"Gm7967",0.0270552426494544
"Cntnap5b",0.868898451027643
"Gm20268",0.0246131242037479
"Cdh20",0.811727621174517
"Gm29012",0.437598994510147
"Rnf152",0.625322742296211
"Gm17634",0.256693646963435
"Pign",-0.0672627125183286
"Relch",0.476977358221889
"Tnfrsf11a",0.898611260467017
"Gm7160",0.533817665060385
"Zcchc2",0.604932218266482
"Gm20753",0.0133316755200744
"Phlpp1",0.668625865422873
"Bcl2",0.806849021933105
"Kdsr",0.217339128128243
"Vps4b",0.500787630971389
"Serpinb5",0.14482514432418
"Serpinb12",0.517429231742834
"Serpinb13",-0.0490248715704892
"Serpinb3a",-0.0778109870492413
"Serpinb3d",0.0678228542932895
"Serpinb3b",-0.022389122926574
"Serpinb3c",-0.00265776448743917
"Serpinb11",-0.0185259021297308
"Serpinb7",0.286563149888404
"Serpinb2",0.373977298113151
"Serpinb8",0.492250096644406
"D830032E09Rik",0.882663559909479
"Cdh7",0.758299245723612
"Cdh19",0.531261919955637
"Dsel",0.299385390559208
"Cntnap5a",0.764573046721592
"B020011L13Rik",0.713300393392354
"Tsn",0.0441104048709058
"Nifk",0.00863191329330551
"Gm28867",0.654636649910487
"Clasp1",0.179361531095904
"2900060B14Rik",0.210971920354548
"Tfcp2l1",0.839472612699064
"Gli2",0.880072866874682
"Inhbb",0.726698903326932
"Ralb",0.805959110307592
"Tmem185b",0.472961092033401
"3830432H09Rik",0.22555163353995
"Epb41l5",0.321772415918554
"Ptpn4",0.774675973151513
"Tmem177",0.17023225827983
"Cfap221",0.370052099340708
"Sctr",0.567980395678827
"Tmem37",0.793679692040664
"Dbi",0.553658648302734
"3110009E18Rik",0.0487576850330095
"Steap3",0.894900827600518
"C1ql2",0.839313019963014
"Marco",0.055944398736271
"En1",0.923780850277785
"Celrr",0.818649755844071
"Insig2",0.131422591689028
"Ccdc93",0.418285760385249
"Htr5b",0.717084704195361
"Ddx18",-0.299803209304465
"Gm28590",0.0666425692165026
"Dpp10",0.871305554533326
"Actr3",0.119881280608403
"Slc35f5",0.438499780079391
"Gpr39",0.458072295500282
"Lypd1",0.787982528036319
"Nckap5",0.678380314665929
"Mgat5",0.813807454607338
"Tmem163",0.762479197467895
"Acmsd",0.0806434843542325
"2900009J06Rik",-0.260492194312871
"Ccnt2",-0.349349912548208
"Map3k19",0.66253851128664
"Rab3gap1",0.102193671768028
"Zranb3",-0.128822921770985
"R3hdm1",0.654498941030308
"Ubxn4",0.195864329687328
"Lct",0.791899460047338
"Mcm6",0.242201539374179
"Dars",-0.00445939014037973
"Cxcr4",0.762218982079996
"Thsd7b",0.671428407737102
"Cd55b",0.0624700771571937
"Cd55",0.775230593050117
"Zp3r",-0.135761840549626
"C4bp",0.362735522069539
"Pfkfb2",0.634362005639003
"Yod1",0.169665134354765
"AA986860",0.772005934527373
"Gm28857",-0.00400107330613174
"Gm28856",0.347549731927885
"Fcamr",0.473080340066614
"Pigr",0.054190690576214
"Fcmr",0.682953415931007
"Il24",-0.0731026718484139
"Il20",0.103279659648924
"Il19",0.167492957846516
"Il10",0.398269612858625
"Mapkapk2",0.8036609850434
"Dyrk3",0.676963765699976
"Eif2d",0.113925413607928
"Rassf5",0.295801477655305
"Ikbke",0.445883702387591
"Srgap2",0.45421765762156
"Fam72a",0.104326376494376
"Avpr1b",0.165189084161781
"Ctse",0.394384227277706
"Rab7b",0.838856077298699
"Slc26a9",0.344090733654789
"Pm20d1",0.721372848132853
"Slc41a1",0.642542064583654
"Rab29",0.453886758096684
"Nucks1",0.210866756362663
"Slc45a3",0.764663213887147
"Elk4",0.790229476755117
"Mfsd4a",0.799938914406965
"Cdk18",0.618362832723945
"Lemd1",0.629558532808573
"Klhdc8a",0.885296824699174
"Nuak2",0.712722631805967
"Tmcc2",0.614700253588205
"Dstyk",0.77110153304037
"6030442K20Rik",0.0767877272713435
"Rbbp5",0.125524183882523
"Tmem81",-0.102789766162369
"Cntn2",0.740475228607353
"Nfasc",0.721580295034396
"Gm10538",0.811405628163179
"Lrrn2",0.946910201976784
"Mdm4",-0.360525255781018
"Pik3c2b",0.679878504140312
"Ppp1r15b",0.653071944594381
"Plekha6",0.446428456215378
"Gm19461",0.419012478902845
"Kiss1",0.15555989243897
"Ren1",0.467992995002766
"Etnk2",0.545990952312945
"Sox13",0.81173060831809
"Snrpe",-0.12016767414349
"Zc3h11a",0.40473503073599
"Zbed6",0.102672902813541
"Lax1",0.246251385643903
"Atp2b4",0.710349369698447
"Optc",0.158965388404423
"Prelp",0.737760339557236
"Fmod",0.44773844490351
"Btg2",0.755621303854813
"Chit1",0.0786702264109152
"Chil1",0.689311941475769
"Mybph",0.534870237434197
"Adora1",0.836006679158646
"Myog",0.76423581191176
"Ppfia4",0.557967032287519
"Tmem183a",0.185355495089886
"Cyb5r1",0.776348498885805
"Adipor1",0.706581216987202
"Klhl12",0.207052843409776
"Rabif",0.752067810827067
"Mgat4e",-0.0119489540208718
"Kdm5b",0.384632111274874
"Syt2",0.663195698743795
"Ppp1r12b",0.668625868634602
"Ube2t",0.487928741222772
"Lgr6",0.591731638471741
"Ptpn7",0.338175444569738
"Arl8a",0.795415092677475
"Gpr37l1",0.87652300971864
"Elf3",0.253260561911137
"Rnpep",0.580162439858329
"Timm17a",0.17526956091123
"Lmod1",0.565855137372503
"Shisa4",0.831389230793245
"Ipo9",0.185505050070925
"Nav1",0.523328074917855
"Gm4793",0.428971581623621
"Csrp1",0.777449104272229
"Phlda3",0.751000421424156
"Tnni1",0.50968217805054
"Lad1",0.639655746753087
"Tnnt2",0.556354255350001
"Pkp1",0.224227266101801
"Igfn1",0.707548031286678
"Tmem9",0.296108193348148
"Ascl5",0.162585008701439
"Cacna1s",0.509541314338429
"Gm15850",0.367032617674161
"Kif21b",0.825253284115907
"Mroh3",0.860099267856103
"Inava",0.695937199782277
"Gpr25",0.228430620416023
"Camsap2",0.338462442553488
"9230116N13Rik",-0.295309832407564
"Ddx59",-0.152866423372911
"Kif14",0.303988358799999
"Zfp281",0.204520558088777
"Gm19705",0.477235065880625
"Platr22",0.378909525015573
"Nr5a2",0.870438045135457
"Ptprc",0.733899983791616
"Atp6v1g3",0.251126981589649
"Nek7",0.932592003939295
"Gm5833",0.12622165175047
"Lhx9",0.821478050949132
"2310009B15Rik",-0.127582769484752
