"gene","CLIC_score"
"PLCXD1",0.548972741491626
"GTPBP6",0.141048604515151
"PPP2R3B",0.611955404218506
"SHOX",0.276971407405907
"CRLF2",0.524409267336834
"CSF2RA",0.893447295136116
"IL3RA",0.439720073760024
"SLC25A6",0.157624389368325
"ASMTL",0.0824956766661034
"P2RY8",0.792722767345684
"AKAP17A",0.449412847099329
"ASMT",0.212620616122584
"DHRSX",0.298868819419307
"ZBED1",0.286566247862621
"CD99",0.619823764854841
"XG",0.424714119097333
"GYG2",0.63846932293564
"ARSD",0.72057700063293
"ARSE",0.70434326606716
"ARSH",0.103876953770915
"ARSF",0.14138022292198
"MXRA5",0.582389204041668
"PRKX",0.769865252682115
"NLGN4X",0.567064675158633
"VCX3A",0.733756252752597
"PUDP",0.641637933450797
"STS",0.359528251433409
"VCX",0.642018542749317
"PNPLA4",0.281772436602526
"VCX2",0.807885426987345
"VCX3B",0.580266687489158
"ANOS1",0.58719563359521
"FAM9A",0.315030397856334
"FAM9B",0.182908304195214
"TBL1X",0.460314436803842
"GPR143",0.32557708624774
"SHROOM2",0.631259350868676
"CLDN34",0.374597952029065
"WWC3",0.660304268705256
"CLCN4",0.464749435736442
"MID1",0.563599510649332
"HCCS",0.306226110246885
"AMELX",0.112572583410472
"MSL3",0.364458108993509
"PRPS2",0.597280817531646
"TLR7",0.582424706937151
"TLR8",0.348894855460468
"TMSB4X",0.474765982039288
"FAM9C",0.0905819898922352
"ATXN3L",0.0919295129834979
"EGFL6",0.222602471578464
"TCEANC",0.0522099917996061
"RAB9A",0.429368039049798
"TRAPPC2",0.421425793710456
"OFD1",0.530962949831087
"GPM6B",0.779942341949025
"GEMIN8",0.438488636350687
"GLRA2",0.0734012221059714
"FANCB",0.18275569150489
"MOSPD2",0.34832581667537
"ASB9",0.429123124976496
"ASB11",0.546621124764358
"PIGA",0.367354686360144
"VEGFD",0.383166640352818
"PIR",0.531355559771472
"BMX",0.500595222733646
"ACE2",0.400776811406929
"CA5B",0.476396779241675
"ZRSR2",0.636110008643517
"AP1S2",0.424651073556809
"GRPR",0.574012982325445
"MAGEB17",0.067764225546154
"CTPS2",0.320507419660111
"S100G",0.368687468472899
"SYAP1",0.55635765286035
"TXLNG",0.62782952679791
"RBBP7",0.579795943781109
"REPS2",0.588689620384747
"NHS",0.696884347268469
"SCML1",0.443900136547015
"RAI2",0.698620305129532
"BEND2",0.26089176475069
"SCML2",0.301104025916501
"CDKL5",0.645890578590353
"RS1",0.562483251937845
"PPEF1",0.182740619131555
"PHKA2",0.40407888547831
"ADGRG2",0.433374720990692
"PDHA1",0.192689087421085
"MAP3K15",0.600976805881102
"SH3KBP1",0.774220842050371
"MAP7D2",0.228982971408269
"EIF1AX",0.0782087779553127
"RPS6KA3",0.691564439219174
"CNKSR2",0.368316860799402
"KLHL34",0.698034566457443
"SMPX",0.427613991937141
"MBTPS2",0.117266737944605
"YY2",0.234060823027113
"SMS",0.662535921251929
"PHEX",0.389276623332692
"DDX53",0.260156624981304
"PTCHD1",0.244574182813856
"PRDX4",0.143468110472678
"ACOT9",0.593792224860625
"SAT1",0.430995976170222
"APOO",0.0970830334291146
"CXorf58",0.186763476160162
"KLHL15",0.424163253564326
"EIF2S3",0.273735049662069
"ZFX",0.313460335936631
"PDK3",0.558978545526157
"PCYT1B",0.148850282365202
"POLA1",0.421852006463701
"ARX",0.72499024755019
"MAGEB18",0.558083464891177
"MAGEB6",0.537846367566941
"MAGEB5",0.522193928011827
"DCAF8L2",0.148281444957093
"MAGEB10",0.232465904324736
"DCAF8L1",0.401892715384938
"MAGEB2",0.387662234641632
"MAGEB3",0.354041103393138
"MAGEB4",0.611247104038656
"MAGEB1",0.365172055775092
"NR0B1",0.808197849894218
"CXorf21",0.656355643518609
"GK",0.563659480047676
"TAB3",0.604156425273533
"FTHL17",0.785615174479794
"FAM47A",0.571314928173996
"TMEM47",0.618270155859968
"FAM47B",0.699083766685446
"MAGEB16",0.404338272767091
"CFAP47",0.408287801578867
"FAM47C",0.664932731571947
"PRRG1",0.555468909652814
"LANCL3",0.490347400099194
"XK",0.628868087210039
"CYBB",0.83945020968465
"DYNLT3",0.293316228539629
"HYPM",0.429659559515858
"SYTL5",0.448969983836183
"SRPX",0.640749532792905
"RPGR",0.640534564630805
"OTC",0.294287108484817
"TSPAN7",0.665620671043024
"MID1IP1",0.387777554745621
"BCOR",0.311255990231651
"ATP6AP2",0.165073920495542
"MPC1L",0.366285378579127
"CXorf38",0.343569775164168
"MED14",0.322024851554528
"USP9X",0.235352455981636
"DDX3X",0.291771883421535
"NYX",0.312765900552222
"CASK",0.523629883329237
"GPR34",0.604038602474826
"GPR82",0.364035657057653
"MAOA",0.742653736744883
"MAOB",0.733444847048572
"NDP",0.709458313033032
"EFHC2",0.424288854418696
"FUNDC1",0.133670825999205
"DUSP21",0.489201734370126
"KDM6A",0.472669182122569
"KRBOX4",0.230412674776303
"ZNF674",0.0108907971189729
"CHST7",0.505904704241921
"SLC9A7",0.297498037783287
"RP2",0.293176746645197
"JADE3",0.508120165974993
"RGN",0.76184854887547
"NDUFB11",0.149178227769851
"RBM10",0.0931047627467959
"UBA1",0.205556499019057
"CDK16",0.0870828143172194
"USP11",0.437189237958468
"ZNF157",0.321720239185395
"ZNF41",0.250442071416101
"ARAF",0.176237577333097
"SYN1",0.324662434381279
"TIMP1",0.477083589132505
"CFP",0.323324424087783
"ELK1",0.432382682572526
"UXT",0.0478470819735386
"ZNF81",0.0899428164126109
"ZNF182",0.0873828266555811
"ZNF630",0.175041669165031
"SPACA5",0.523033781717479
"SPACA5B",0.910316603057962
"SSX5",0.27205943678865
"SSX1",0.361638855177303
"SSX3",0.128314122976664
"SSX4",0.951318506110668
"SSX4B",0.950224466953667
"SLC38A5",0.546482589053366
"FTSJ1",0.146755009433591
"PORCN",0.399333683432525
"EBP",0.484567212989994
"TBC1D25",0.231554297306579
"RBM3",0.324569017376357
"WDR13",0.410205749489671
"WAS",0.631717479425607
"SUV39H1",0.240156919866634
"GLOD5",0.250861623891422
"GATA1",0.778211563094849
"HDAC6",0.106314227301025
"ERAS",0.399662881703342
"PCSK1N",0.652814367157541
"TIMM17B",0.317848849648973
"PQBP1",0.152894617399384
"SLC35A2",0.296057130761592
"PIM2",0.488439200120943
"OTUD5",0.405129249382325
"KCND1",0.311313811624829
"GRIPAP1",0.0765622681369039
"TFE3",0.400871509355295
"CCDC120",0.391048571716451
"PRAF2",0.223962287126227
"WDR45",0.339719046043376
"GPKOW",0.17869064967594
"MAGIX",-0.0199679963329844
"PLP2",0.317868881550192
"PRICKLE3",0.174945036692528
"SYP",0.400904633042076
"CACNA1F",0.12335618801402
"CCDC22",0.0321464349561647
"FOXP3",0.114235603777458
"PPP1R3F",0.29681731802946
"GAGE10",0.239223176902679
"GAGE12J",0.920337989463863
"GAGE13",0.904207090204902
"GAGE2E",0.721142463353248
"GAGE12B",0.956056889767655
"GAGE12C",0.95596508505142
"GAGE12D",0.956056889767655
"GAGE12E",0.956056889767655
"GAGE12F",0.956061454933306
"GAGE12G",0.949819218940518
"GAGE12H",0.95590963855683
"GAGE1",0.549259860909718
"GAGE2A",0.807027727016313
"PAGE1",0.467080589544806
"PAGE4",0.744519126388294
"USP27X",0.515718928352987
"CLCN5",0.685015586282983
"AKAP4",0.100970410887016
"CCNB3",0.00923159875317296
"DGKK",0.254832674855494
"SHROOM4",0.750635230896186
"BMP15",0.301986115943803
"NUDT10",0.45134760043175
"NUDT11",0.476196937638053
"CENPVL3",0.550365692452814
"CENPVL2",0.956056889767655
"CENPVL1",0.956056889767655
"GSPT2",0.0549058967924907
"MAGED1",0.429607427450943
"MAGED4B",0.952106078259534
"MAGED4",0.852258105007951
"XAGE2",0.785597825282212
"XAGE1A",0.956025582700538
"XAGE1B",0.954401169777759
"SSX7",0.345371146623933
"SSX2",0.953362674915316
"SSX2B",0.845720244217157
"SPANXN5",0.595197557690154
"XAGE5",0.570561950195312
"XAGE3",0.803239764819259
"FAM156B",0.546926170467503
"FAM156A",0.450278090630763
"GPR173",0.623203378696922
"TSPYL2",0.610632781785282
"KDM5C",0.47503070107774
"IQSEC2",0.397218184027791
"SMC1A",0.23560937274811
"RIBC1",0.420362643698264
"HSD17B10",0.0954777273170782
"HUWE1",0.631818131385975
"PHF8",0.458744298319092
"FAM120C",0.357428623374935
"WNK3",0.491170235323425
"TSR2",0.145524168135041
"FGD1",0.574794232296337
"GNL3L",-0.0407641157236368
"ITIH6",0.187046772650515
"MAGED2",0.476576759678031
"TRO",0.509846005659919
"PFKFB1",0.669718583828718
"APEX2",0.487126947501282
"ALAS2",0.588283146142342
"PAGE2B",0.427562458740607
"PAGE2",0.192829381154482
"FAM104B",0.215783752676506
"MTRNR2L10",0.162069175241258
"PAGE5",0.47158939691665
"PAGE3",0.739545817896229
"MAGEH1",0.0625097771541385
"USP51",0.363814554492611
"FOXR2",0.375914702961993
"RRAGB",0.0963990624694109
"KLF8",0.407431575003835
"UBQLN2",0.206466673803974
"SPIN3",0.235940699024062
"SPIN2B",0.221612465164437
"SPIN2A",-0.0482132934335159
"FAAH2",0.328232324849576
"ZXDB",0.0498712542744343
"NLRP2B",0.225090982690081
"ZXDA",0.308476138578479
"SPIN4",0.17352257281403
"ARHGEF9",0.471800598365633
"AMER1",0.40359977114876
"ASB12",0.663321522703901
"MTMR8",0.407438494618307
"ZC4H2",0.47673119003266
"ZC3H12B",0.0708175821100609
"LAS1L",0.163296431573205
"MSN",0.818095378257761
"VSIG4",0.754173548924383
"HEPH",0.662109030587761
"EDA2R",0.276104467658714
"AR",0.726688820900617
"OPHN1",0.565667959035684
"YIPF6",0.612199545159536
"STARD8",0.636784045249858
"EFNB1",0.465790656673491
"PJA1",0.0618988680703312
"FAM155B",0.380184943953983
"EDA",0.31372435875752
"AWAT2",0.266743582168039
"OTUD6A",0.106886885751897
"IGBP1",0.276277837532773
"DGAT2L6",0.109739446376598
"AWAT1",0.181295085706517
"P2RY4",0.50712419612039
"ARR3",-0.0270647829034096
"RAB41",0.288057847323721
"PDZD11",0.0224418612200094
"KIF4A",0.237317760750637
"GDPD2",0.379755412896614
"DLG3",0.851732583981538
"TEX11",-0.032294638512911
"SLC7A3",0.348341632178032
"SNX12",0.358583888923496
"FOXO4",0.34832928670361
"CXorf65",0.374726740310233
"IL2RG",0.812822321740678
"MED12",0.462519889719667
"NLGN3",0.401857923504857
"GJB1",0.6795279423553
"ZMYM3",0.495089574549331
"NONO",0.136695480450889
"ITGB1BP2",0.389385882315684
"TAF1",0.255999322225818
"OGT",0.427452320133155
"CXCR3",0.503729886557046
"CXorf49",0.954730290398537
"CXorf49B",0.956032351237245
"NHSL2",0.642231095070316
"PIN4",0.0473526187102998
"ERCC6L",-0.0988797207964747
"RPS4X",0.397943500051796
"CITED1",0.168931501469286
"HDAC8",0.338225141681546
"PHKA1",0.476889590465516
"DMRTC1B",0.335101810468326
"DMRTC1",0.362750877809863
"PABPC1L2B",0.904588563966387
"PABPC1L2A",0.734791965102192
"NAP1L2",0.382174767812935
"CDX4",0.389444865496689
"CHIC1",0.484207086509664
"ZCCHC13",0.738479290747455
"SLC16A2",0.723966211548422
"RLIM",0.255144933177937
"ABCB7",0.217338041754494
"UPRT",0.136831760731952
"ZDHHC15",0.21101932355891
"MAGEE2",0.410174266135973
"PBDC1",0.140544151729793
"MAGEE1",0.047305507033893
"FGF16",0.358177988781544
"ATRX",0.425164800293858
"MAGT1",0.2161250506433
"COX7B",0.138865439033532
"ATP7A",0.322775327965837
"PGAM4",0.236499204054945
"PGK1",0.266608529839568
"TAF9B",0.0370907537802189
"CYSLTR1",0.480484514578857
"LPAR4",0.200243561321523
"P2RY10",0.683310127719592
"GPR174",0.505325412408592
"ITM2A",0.549014954064108
"TBX22",0.246956118512191
"BRWD3",0.326115511299414
"HMGN5",0.344966629785085
"SH3BGRL",0.613651264150138
"POU3F4",0.306487129987607
"CYLC1",0.18130192915128
"RPS6KA6",0.423160695678974
"HDX",0.399237065088827
"APOOL",0.146445418443384
"SATL1",0.0650116459967734
"ZNF711",0.546635387916035
"POF1B",0.680307885720705
"CHM",0.489391611817489
"KLHL4",0.383554074684197
"CPXCR1",0.413652999805655
"TGIF2LX",0.864670986271772
"PABPC5",0.754308702112681
"NAP1L3",0.411724542975332
"FAM133A",0.370743183282057
"RPA4",0.0930126207802434
"PCDH19",0.332913180605024
"TNMD",0.269572372985401
"TSPAN6",0.501413903633923
"SRPX2",0.598496503027783
"SYTL4",0.672112685494393
"CSTF2",0.0974170783055058
"NOX1",0.605060684367722
"XKRX",0.691417706680615
"ARL13A",0.136743943156453
"TRMT2B",0.148312605940654
"TMEM35A",0.279175752844486
"CENPI",0.110095998071974
"DRP2",0.0643440213992942
"TAF7L",0.134536616653258
"TIMM8A",0.230204886587587
"BTK",0.672622780665483
"RPL36A",-0.0102834221962507
"GLA",0.362462064923761
"HNRNPH2",-0.00112756136239845
"ARMCX4",0.409194638326921
"ARMCX1",0.51312258280308
"ARMCX6",0.135788368446629
"ARMCX3",0.199766265089703
"ARMCX2",0.524162134447887
"NXF5",0.0559393518095769
"ZMAT1",0.296985096532548
"TCEAL2",0.401314361276548
"TCEAL6",0.347316660108666
"BEX5",0.240507236017556
"NXF2",0.624881351469707
"NXF2B",0.373349216836103
"TCP11X2",0.833279738008447
"TMSB15A",0.207360751186192
"ARMCX5",0.0764542237150522
"GPRASP1",0.577143677284983
"GPRASP2",0.401413223919246
"BHLHB9",0.0527385467058884
"RAB40AL",0.265380534610425
"BEX1",0.42503082054409
"NXF3",0.533868305134833
"BEX4",0.549611596877081
"TCEAL8",0.192281340618762
"TCEAL5",0.32486783763703
"BEX2",0.543661878793452
"TCEAL7",0.469442959691932
"TCEAL9",0.495009731615357
"BEX3",0.457643824157517
"RAB40A",0.375447273983256
"TCEAL4",0.384814157741519
"TCEAL3",0.456229015680636
"TCEAL1",0.138842877039413
"MORF4L2",0.365362402641996
"GLRA4",0.187990872046103
"TMEM31",0.247828169615156
"PLP1",0.771325919225472
"RAB9B",0.672358413735828
"TMSB15B",0.503132200113709
"H2BFWT",0.575773406445005
"H2BFM",0.435579066280845
"SLC25A53",0.138141575678659
"ZCCHC18",0.207315073018959
"FAM199X",0.136934708850019
"ESX1",0.386237140828763
"TEX13A",0.539511302224058
"NRK",0.508023897156921
"SERPINA7",0.422810933007088
"RNF128",0.725824949438098
"TBC1D8B",0.519097882533747
"MORC4",0.358717168662116
"RIPPLY1",0.460310440785493
"CLDN2",0.472000598474391
"RBM41",0.0537168449749761
"NUP62CL",0.282526637494307
"PIH1D3",0.143634865587363
"FRMPD3",0.0606216962159199
"PRPS1",0.355754893829171
"TSC22D3",0.637091389530791
"NCBP2L",0.0057661349148669
"MID2",0.553258529203657
"TEX13B",0.517777869700449
"VSIG1",0.21831657556056
"PSMD10",0.141534196113016
"ATG4A",0.322971565576007
"COL4A6",0.531975191079276
"COL4A5",0.54172600524733
"IRS4",0.594942646387842
"GUCY2F",0.0527561746302158
"NXT2",0.552705287269041
"KCNE5",0.191791707605969
"ACSL4",0.737585490226206
"TMEM164",0.635383873177737
"AMMECR1",0.533041861458408
"CHRDL1",0.630123940490625
"PAK3",0.455382599973851
"CAPN6",0.79308919005614
"DCX",0.144797333992869
"ALG13",0.385290683500321
"TRPC5",0.00199807136347492
"TRPC5OS",0.0578906942348267
"LHFPL1",0.376596602531174
"AMOT",0.70480051837045
"HTR2C",0.0770559531816874
"IL13RA2",0.0958668537208002
"LRCH2",0.596226314675179
"RBMXL3",0.374948270602932
"LUZP4",0.158381036097588
"PLS3",0.779004575397501
"AGTR2",0.193919660500189
"SLC6A14",0.491063184265383
"CT83",0.620159099059804
"KLHL13",0.287573997307771
"WDR44",0.257306758353146
"DOCK11",0.795901545476081
"IL13RA1",0.550692561076972
"ZCCHC12",0.397485406841305
"LONRF3",0.722908953216717
"KIAA1210",0.0931028973796008
"PGRMC1",0.265173276739549
"SLC25A43",0.537460362775355
"SLC25A5",0.274259601178164
"CXorf56",0.416391058004933
"UBE2A",0.449616507247115
"NKRF",0.0725221100515907
"SOWAHD",0.519458485648543
"RPL39",0.0159911629657087
"UPF3B",0.124452597739564
"RNF113A",0.181911806134349
"NDUFA1",0.0394879114031822
"AKAP14",0.370701171529164
"NKAP",0.172308368378438
"RHOXF2B",0.64934520839197
"RHOXF1",0.192264857133086
"RHOXF2",0.640412515479026
"ZBTB33",0.100506776060654
"TMEM255A",0.294085066556418
"ATP1B4",0.765722733694452
"LAMP2",0.260315126320891
"CUL4B",0.137517258781513
"MCTS1",0.0396544904345887
"C1GALT1C1",0.0862893435316475
"CT47B1",0.831320697055081
"CT47A12",0.956056889767655
"CT47A11",0.956056889767655
"CT47A10",0.956056889767655
"CT47A9",0.956056889767655
"CT47A8",0.956056889767655
"CT47A7",0.956058462376179
"CT47A6",0.956060124605074
"CT47A5",0.956056889767655
"CT47A4",0.956056889767655
"CT47A3",0.956056889767655
"CT47A2",0.956056889767655
"CT47A1",0.845827095929834
"GLUD2",0.462053907829748
"GRIA3",0.257220247512577
"THOC2",0.484569196299895
"XIAP",0.530763666438031
"STAG2",0.293099471392307
"SH2D1A",0.319865471213193
"TEX13D",-0.0346598949720077
"TEX13C",0.434223063398706
"DCAF12L2",0.397280017571596
"DCAF12L1",0.517265185444278
"PRR32",0.237334485328819
"ACTRT1",0.66822352808378
"SMARCA1",0.744711318018879
"OCRL",0.422922446993012
"APLN",0.237265077822567
"XPNPEP2",0.333972424789365
"SASH3",0.857860641948169
"ZDHHC9",0.440275092517114
"UTP14A",0.369850646925913
"BCORL1",0.449921359669617
"ELF4",0.676980596300363
"AIFM1",0.465880790198968
"RAB33A",0.2578229490499
"ZNF280C",0.348951546004577
"SLC25A14",0.0325257318543845
"GPR119",0.490662504376542
"RBMX2",0.0262245809342346
"ENOX2",0.303529057543065
"ARHGAP36",0.223745987509119
"IGSF1",-0.140926606289964
"OR13H1",0.68432749986965
"STK26",0.474665739069008
"FRMD7",0.188229121998668
"RAP2C",0.192038117880365
"MBNL3",0.693656768080467
"HS6ST2",0.327007746285541
"USP26",-0.0243770054932863
"TFDP3",0.498398496443382
"GPC4",0.641502687141425
"GPC3",0.460194712880327
"CCDC160",0.577225106109442
"PHF6",0.453604034177275
"HPRT1",0.352479379607294
"PLAC1",0.529892396292302
"FAM122B",0.327928742420364
"FAM122C",0.587550903975135
"MOSPD1",0.414669356521436
"SMIM10",0.46101336649585
"SMIM10L2B",0.0770435507479229
"CT55",0.144901879095513
"ZNF75D",0.0197213126719283
"ZNF449",0.1956975626464
"SMIM10L2A",0.617204267955868
"INTS6L",0.702914870885786
"CT45A1",0.540582324562911
"CT45A3",0.949044618876466
"CT45A5",0.956056889767655
"CT45A6",0.952774245486947
"CT45A2",0.956056889767655
"CT45A7",0.956056889767655
"CT45A8",0.952987351771708
"CT45A9",0.951238124181972
"CT45A10",0.649982808552009
"SAGE1",0.197573134568972
"MMGT1",0.190956765249261
"SLC9A6",0.123117145177195
"FHL1",0.822805793231888
"MAP7D3",0.5727315160602
"ADGRG4",0.191600258209183
"BRS3",0.103604203983441
"HTATSF1",0.216635183271481
"VGLL1",0.663655836239606
"CD40LG",0.642317147276618
"ARHGEF6",0.711848816480992
"RBMX",0.419499368483152
"GPR101",0.27631473130926
"ZIC3",0.116173281289121
"F9",0.792895386800227
"MCF2",0.0264387870253504
"ATP11C",0.625873092535586
"CXorf66",0.325241849027433
"SOX3",0.646154145854884
"CDR1",0.181718275059053
"SPANXB1",0.586978952160175
"LDOC1",0.429364615648701
"SPANXC",0.945309964539198
"SPANXA1",0.891832455035863
"SPANXA2",0.93954759215898
"SPANXD",0.908019378178158
"MAGEC3",0.0485379908584175
"MAGEC1",0.259411940302931
"MAGEC2",0.379581057996869
"SPANXN4",0.367891255776651
"SPANXN3",0.47984457591803
"SLITRK4",0.628034005468587
"SPANXN2",0.221565681007326
"SPANXN1",0.202746829250541
"SLITRK2",0.71749191940259
